Rank,PlayerID,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGamePPR,FantasyPointsPPR
765,18896,Cyril Grayson Jr.,TB,WR,5,0,0,0,14,0,10,212,2,0,0,0,0,8.9,44.6
766,20646,Robert Spillane,PIT,LB,14,0,0,0,0,0,0,0,0,0,0,0,0,3.2,44.5
766,20861,David Long Jr.,LAR,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,2.8,44.5
766,12554,Andrew Sendejo,IND,FS,12,0,0,0,0,0,0,0,0,0,0,1,1,3.7,44.5
769,3061,Marcedes Lewis,GB,TE,17,0,0,0,0,0,23,214,0,0,0,0,0,2.6,44.4
770,17993,Adam Gotsis,JAX,DL,16,0,0,0,0,0,0,0,0,3,0,0,0,2.8,44.2
771,19972,Mike White,NYJ,QB,4,953,5,8,-1,0,0,0,0,0,0,0,0,11,44.02
772,22875,Tre Norwood,PIT,DB,17,0,0,0,0,0,0,0,0,0,1,0,0,2.6,44
772,22877,Greg Newsome II,CLE,CB,12,0,0,0,0,0,0,0,0,0,0,0,0,3.7,44
774,20173,Sean Chandler,CAR,S,15,0,0,0,14,0,0,0,0,0,0,1,0,2.9,43.9
775,18555,Morgan Fox,CAR,DL,17,0,0,0,0,0,0,0,0,1.5,0,1,1,2.6,43.8
775,18960,Tanoh Kpassagnon,NO,DE,8,0,0,0,0,0,0,0,0,4,0,1,0,5.5,43.8
777,11414,Everson Griffen,MIN,DE,9,0,0,0,0,0,0,0,0,5,0,1,0,4.9,43.7
778,21050,Sean Murphy-Bunting,TB,CB,9,0,0,0,0,0,0,0,0,0,0,1,0,4.8,43.5
778,21989,Mykal Walker,ATL,ILB,17,0,0,0,0,0,0,0,0,0,1,0,1,2.6,43.5
778,11043,Joe Haden,PIT,CB,12,0,0,0,0,0,0,0,0,0,0,1,1,3.6,43.5
778,13018,Chris Harris Jr.,LAC,CB,14,0,0,0,0,0,0,0,0,0,1,0,0,3.1,43.5
778,19880,Derrick Nnadi,KC,DT,17,0,0,0,0,0,0,0,0,3,0,0,0,2.6,43.5
778,16952,Darius Philon,LV,DT,11,0,0,0,0,0,0,0,0,2,0,0,2,4,43.5
784,18042,David Onyemata,NO,DT,11,0,0,0,0,0,0,0,0,2,0,0,1,3.9,43.2
785,20000,Marcell Harris,SF,LB,15,0,0,0,0,0,0,0,0,1,1,0,0,2.9,43.1
786,18920,Malik Hooker,DAL,S,15,0,0,0,0,0,0,0,0,0,1,0,0,2.9,43
786,14128,Melvin Ingram,KC,LB,15,0,0,0,0,0,0,0,0,2,0,1,0,2.9,43
786,22060,Dane Jackson,BUF,CB,17,0,0,0,0,0,0,0,0,0,0,0,0,2.5,43
786,21001,Rock Ya-Sin,IND,CB,13,0,0,0,0,0,0,0,0,0,0,1,1,3.3,43
786,21117,E.J. Speed,IND,LB,17,0,0,0,0,0,0,0,0,0,0,1,0,2.5,43
786,20178,Chandon Sullivan,GB,CB,17,0,0,0,0,0,0,0,0,0,3,0,0,2.5,43
786,22401,Jonas Griffith,DEN,ILB,13,0,0,0,0,0,0,0,0,0,0,0,1,3.3,43
793,14885,Jamie Collins Sr.,NE,LB,12,0,0,0,0,0,0,0,0,1,1,0,1,3.6,42.8
794,19952,Kentavius Street,SF,DT,17,0,0,0,0,0,0,0,0,3,0,1,0,2.5,42.7
794,19319,Matt Breida,BUF,RB,9,0,0,0,125,1,7,72,2,0,0,0,0,4.7,42.7
796,20715,Alexander Johnson,DEN,ILB,6,0,0,0,0,0,0,0,0,2,0,0,1,7.1,42.6
797,18658,Antonio Hamilton,ARI,CB,17,0,0,0,0,0,0,0,0,0,0,0,1,2.5,42.5
798,22744,Milton Williams,PHI,DT,17,0,0,0,0,0,0,0,0,2,0,0,0,2.5,41.9
798,22126,Ty'Son Williams,BAL,RB,13,0,0,0,185,1,9,84,0,0,0,0,0,3.2,41.9
800,19903,Jordan Akins,HOU,TE,13,0,0,0,3,0,24,214,0,0,0,0,0,3.2,41.7
801,22824,Richie Grant,ATL,S,16,0,0,0,0,0,0,0,0,0,0,1,1,2.6,41.5
801,22783,Keith Taylor Jr.,CAR,CB,17,0,0,0,0,0,0,0,0,0,0,1,0,2.4,41.5
801,15177,Robert Alford,ARI,CB,13,0,0,0,0,0,0,0,0,0,1,0,0,3.2,41.5
801,22767,Divine Deablo,LV,LB,17,0,0,0,0,0,0,0,0,0,0,0,1,2.4,41.5
805,11047,Colt McCoy,ARI,QB,8,740,3,1,37,0,0,0,0,0,0,0,0,5.2,41.3
805,16816,Maxx Williams,ARI,TE,5,0,0,0,0,0,16,193,1,0,0,0,0,8.3,41.3
807,16171,DaQuan Jones,CAR,DT,17,0,0,0,0,0,0,0,0,1,0,1,0,2.4,41.2
808,22269,Henry Black,GB,S,17,0,0,0,0,0,0,0,0,0,1,1,0,2.4,41
808,22390,Elijah Riley,NYJ,S,8,0,0,0,0,0,0,0,0,1,0,0,0,5.1,41
808,23086,Brian Johnson,WAS,K,7,0,0,0,0,0,0,0,0,0,0,0,0,5.9,41
808,18881,John Ross,NYG,WR,10,0,0,0,16,0,11,224,1,0,0,0,0,4.1,41
812,19970,Genard Avery,PHI,LB,16,0,0,0,0,0,0,0,0,1,0,0,0,2.6,40.8
813,15227,Kevin Minter,TB,ILB,16,0,0,0,0,0,0,0,0,1,0,0,0,2.5,40.7
814,15203,Steven Means,ATL,OLB,14,0,0,0,0,0,0,0,0,0,0,0,1,2.9,40.5
814,20001,Dane Cruikshank,TEN,DB,14,0,0,0,0,0,0,0,0,0,0,1,0,2.9,40.5
816,19098,Isaiah Ford,MIA,WR,13,0,0,0,0,0,12,161,2,0,0,0,0,3.1,40.1
817,22112,Rodrigo Blankenship,IND,K,5,0,0,0,0,0,0,0,0,0,0,0,0,8,40
817,13484,K.J. Wright,LV,OLB,17,0,0,0,0,0,0,0,0,0,0,0,0,2.4,40
817,16128,Pierre Desir,TB,CB,12,0,0,0,0,0,0,0,0,0,2,1,0,3.3,40
820,20776,Carl Granderson,NO,DE,15,0,0,0,0,0,0,0,0,3,0,0,0,2.7,39.9
821,22820,Chauncey Golston,DAL,DE,15,0,0,0,0,0,0,0,0,1,0,0,1,2.6,39.7
821,17943,Shaq Lawson,NYJ,DE,14,0,0,0,0,0,0,0,0,1,1,0,1,2.8,39.7
823,19273,Eric Wilson,HOU,LB,14,0,0,0,0,0,0,0,0,0,1,0,0,2.8,39.5
823,21987,Davion Taylor,PHI,LB,9,0,0,0,0,0,0,0,0,0,0,2,0,4.4,39.5
823,20024,Zaire Franklin,IND,LB,17,0,0,0,0,0,0,0,0,0,1,0,1,2.3,39.5
823,17037,Justin Coleman,MIA,CB,16,0,0,0,0,0,0,0,0,0,2,0,0,2.5,39.5
827,22924,Adetokunbo Ogundeji,ATL,OLB,16,0,0,0,0,0,0,0,0,1,0,0,1,2.5,39.4
828,16846,Tyler Kroft,NYJ,TE,9,0,0,0,0,0,16,173,1,0,0,0,0,4.4,39.3
829,22866,Naquan Jones,TEN,DT,13,0,0,0,0,0,0,0,0,2.5,0,0,0,3,39.2
830,15423,Brandon Copeland,ATL,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,2.4,39
831,22092,Chase Young,WAS,DE,9,0,0,0,0,0,0,0,0,1.5,0,2,0,4.3,38.85
832,22906,Alim McNeill,DET,DL,17,0,0,0,0,0,0,0,0,2,0,0,0,2.3,38.8
832,22295,Tershawn Wharton,KC,DT,17,0,0,0,0,0,0,0,0,2,1,2,0,2.3,38.8
834,18143,Stephen Weatherly,DEN,DE,15,0,0,0,0,0,0,0,0,2.5,0,0,0,2.6,38.75
835,21843,Salvon Ahmed,MIA,RB,12,0,0,0,149,0,12,117,0,0,0,0,0,3.2,38.6
836,22213,Kendall Hinton,DEN,WR,16,1,0,0,0,0,15,175,1,0,0,0,0,2.4,38.54
837,21939,Alohi Gilman,LAC,S,11,0,0,0,0,0,0,0,0,0,1,0,0,3.5,38.5
837,18262,Stephen Anderson,LAC,TE,17,0,0,0,0,0,16,165,1,0,0,0,0,2.3,38.5
839,20169,Taylor Stallworth,IND,DT,16,0,0,0,0,0,0,0,0,3,0,0,0,2.4,38.3
839,17295,DeShawn Williams,DEN,DL,15,0,0,0,0,0,0,0,0,1,0,0,0,2.6,38.3
841,19879,Kemoko Turay,IND,DL,13,0,0,0,0,0,0,0,0,5.5,0,0,1,2.9,38.25
842,14967,Le'Veon Bell,TB,RB,8,0,0,0,101,2,5,30,1,0,0,0,0,4.8,38.1
842,19304,Pharaoh Brown,HOU,TE,15,0,0,0,0,0,23,171,0,0,0,0,0,2.5,38.1
844,22052,CJ Henderson,CAR,CB,12,0,0,0,0,0,0,0,0,0,0,0,0,3.2,38
845,17926,Jaylon Smith,NYG,ILB,10,0,0,0,0,0,0,0,0,1,0,0,0,3.8,37.9
845,21903,Terrell Lewis,LAR,OLB,11,0,0,0,0,0,0,0,0,3,0,1,0,3.4,37.9
847,22928,Roy Lopez,HOU,DL,16,0,0,0,0,0,0,0,0,1,0,0,1,2.4,37.7
847,16283,Bradley Roby,NO,CB,14,0,0,0,0,0,0,0,0,1,1,0,0,2.7,37.7
849,16783,Bud Dupree,TEN,OLB,11,0,0,0,0,0,0,0,0,3,0,1,0,3.4,37.3
850,21114,Austin Seibert,DET,K,6,0,0,0,0,0,0,0,0,0,0,0,0,6.2,37
851,22109,Julian Blackmon,IND,S,6,0,0,0,0,0,0,0,0,0,0,1,0,6.1,36.8
851,21875,James Smith-Williams,WAS,DE,14,0,0,0,0,0,0,0,0,2.5,0,0,0,2.6,36.8
851,19910,Ian Thomas,CAR,TE,17,0,0,0,0,0,18,188,0,0,0,0,0,2.2,36.8
854,21788,Ke'Shawn Vaughn,TB,RB,12,0,0,0,180,2,4,26,0,0,0,0,0,3,36.6
855,22152,Chris Jackson,TEN,DB,12,0,0,0,0,0,0,0,0,0,0,0,0,3,36.5
855,21122,Duke Shelley,CHI,DB,10,0,0,0,0,0,0,0,0,0,0,0,0,3.6,36.5
857,21723,James Proche II,BAL,WR,14,0,0,0,0,0,16,202,0,0,0,0,0,2.6,36.2
858,22054,Ross Blacklock,HOU,DL,14,0,0,0,0,0,0,0,0,2,0,1,0,2.6,36.1
858,17328,Bryce Callahan,DEN,CB,11,0,0,0,0,0,0,0,0,1,0,0,0,3.3,36.1
860,16669,Dontae Johnson,SF,CB,16,0,0,0,0,0,0,0,0,0,0,1,2,2.2,36
860,17978,Jihad Ward,JAX,OLB,17,0,0,0,0,0,0,0,0,2,0,0,0,2.1,36
860,14906,Brandon Williams,BAL,NT,13,0,0,0,0,0,0,0,0,0,0,0,1,2.8,36
863,18617,Elijhaa Penny,NYG,RB,17,0,0,0,99,1,9,30,1,0,0,0,0,2.1,35.9
863,16510,Jerick McKinnon,KC,RB,13,0,0,0,62,0,13,107,1,0,0,0,0,2.8,35.9
865,21494,Bryan Mone,SEA,DT,14,0,0,0,0,0,0,0,0,1.5,0,1,0,2.6,35.85
866,20180,Ola Adeniyi,TEN,OLB,16,0,0,0,0,0,0,0,0,2.5,0,0,0,2.2,35.8
867,23010,Brock Wright,DET,TE,10,0,0,0,0,0,12,117,2,0,0,0,0,3.6,35.7
867,20770,Zach Gentry,PIT,TE,17,0,0,0,0,0,19,167,0,0,0,0,0,2.1,35.7
869,21564,Craig Reynolds,DET,RB,5,0,0,0,230,0,7,52,0,0,0,0,0,7,35.2
870,12955,J.J. Watt,ARI,DE,7,0,0,0,0,0,0,0,0,1,0,1,0,5,35.1
871,19951,Tre Flowers,CIN,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,2.2,35
871,16813,Jordan Phillips,ARI,DT,9,0,0,0,0,0,0,0,0,3,0,0,0,3.9,35
871,20149,Eddy Pineiro,NYJ,K,5,0,0,0,0,0,0,0,0,0,0,0,0,7,35
874,22729,Camryn Bynum,MIN,S,14,0,0,0,0,0,0,0,0,1,1,0,0,2.5,34.9
874,21911,Markus Bailey,CIN,LB,16,0,0,0,0,0,0,0,0,0.5,0,0,0,2.2,34.9
876,11132,Jerry Hughes,BUF,DE,17,0,0,0,0,0,0,0,0,2,0,2,0,2,34.85
877,20848,Kingsley Keke,GB,DT,12,0,0,0,0,0,0,0,0,2.5,0,1,0,2.9,34.8
877,18883,JuJu Smith-Schuster,PIT,WR,5,0,0,0,9,1,15,129,0,0,0,0,0,7,34.8
879,21888,K'Lavon Chaisson,JAX,OLB,15,0,0,0,0,0,0,0,0,1,0,0,0,2.3,34.7
880,19960,DeShon Elliott,BAL,S,6,0,0,0,0,0,0,0,0,1,1,0,0,5.8,34.6
880,19823,Royce Freeman,HOU,RB,15,0,0,0,169,0,10,77,0,0,0,0,0,2.3,34.6
882,19705,Greg Ward,PHI,WR,17,2,0,0,0,0,7,95,3,0,0,0,0,2,34.58
883,21025,Cody Barton,SEA,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,2.2,34.5
884,18915,Takkarist McKinley,CLE,DE,11,0,0,0,0,0,0,0,0,2.5,0,1,0,3.1,34.4
884,19816,DJ Chark,JAX,WR,4,0,0,0,0,0,7,154,2,0,0,0,0,8.6,34.4
884,19080,Noah Brown,DAL,WR,13,0,0,0,0,0,16,184,0,0,0,0,0,2.6,34.4
887,21884,Marlon Davidson,ATL,DL,11,0,0,0,0,0,0,0,0,1,1,0,1,3.1,34.3
888,13977,Whitney Mercilus,GB,OLB,10,0,0,0,0,0,0,0,0,4,0,0,0,3.4,34.2
888,19902,Oren Burks,GB,LB,17,0,0,0,0,0,0,0,0,0.5,0,0,0,2,34.2
890,18481,Michael Pierce,MIN,DT,8,0,0,0,0,0,0,0,0,3,0,1,0,4.2,34
891,18016,Kyler Fackrell,LAC,LB,13,0,0,0,0,0,0,0,0,3,0,1,0,2.6,33.7
892,20880,Gardner Minshew,PHI,QB,4,439,4,1,21,0,0,0,0,0,0,0,0,8.4,33.66
893,18060,Ronald Blair,NYJ,DE,8,0,0,0,0,0,0,0,0,1,0,0,1,4.2,33.6
894,18970,Ahkello Witherspoon,PIT,CB,9,0,0,0,0,0,0,0,0,0,3,0,0,3.7,33.5
894,16397,Devon Kennard,ARI,OLB,15,0,0,0,0,0,0,0,0,0,0,0,1,2.2,33.5
894,20994,Mack Wilson Sr.,CLE,OLB,14,0,0,0,0,0,0,0,0,0,0,0,0,2.4,33.5
894,15478,A.J. Bouye,CAR,CB,10,0,0,0,0,0,0,0,0,0,0,1,0,3.4,33.5
894,18103,Jakeem Grant Sr.,CHI,WR,15,0,0,0,33,0,11,132,2,0,0,0,0,2.2,33.5
894,18901,O.J. Howard,TB,TE,17,0,0,0,0,0,14,135,1,0,0,0,0,2,33.5
900,16862,Trey Flowers,DET,LB,7,0,0,0,0,0,0,0,0,1.5,0,1,1,4.8,33.4
900,18902,Jabrill Peppers,NYG,DB,6,0,0,0,0,0,0,0,0,1,0,0,0,5.6,33.4
900,22588,Anthony Schwartz,CLE,WR,14,0,0,0,39,0,10,135,1,0,0,0,0,2.4,33.4
900,16787,Breshad Perriman,TB,WR,6,0,0,0,-3,0,11,167,1,0,0,0,0,5.6,33.4
904,16457,Nevin Lawson,JAX,CB,12,0,0,0,0,0,0,0,0,0,1,0,0,2.8,33
905,18652,C.J. Ham,MIN,FB,17,0,0,0,34,0,17,125,0,0,0,0,0,1.9,32.9
906,21894,James Lynch,MIN,DL,13,0,0,0,0,0,0,0,0,1,0,0,1,2.5,32.8
906,19987,Ogbonnia Okoronkwo,LAR,DL,13,0,0,0,0,0,0,0,0,2,0,2,0,2.5,32.8
906,22685,Terrace Marshall Jr.,CAR,WR,13,0,0,0,0,0,17,138,0,0,0,0,0,2.5,32.8
909,17995,Carl Nassib,LV,OLB,13,0,0,0,0,0,0,0,0,1.5,0,1,0,2.5,32.75
910,22829,Darren Hall,ATL,CB,14,0,0,0,0,0,0,0,0,1,0,0,0,2.3,32.7
910,21901,Alton Robinson,SEA,LB,16,0,0,0,0,0,0,0,0,1,0,1,0,2,32.7
910,22869,Levi Onwuzurike,DET,DL,16,0,0,0,0,0,0,0,0,1,0,0,0,2,32.7
910,13878,Mohamed Sanu,SF,WR,8,0,0,0,0,0,15,177,0,0,0,0,0,4.1,32.7
914,19457,Blake Jarwin,DAL,TE,8,0,0,0,0,0,11,96,2,0,0,0,0,4.1,32.6
915,17955,Vernon Hargreaves III,CIN,CB,12,0,0,0,0,0,0,0,0,0,1,0,0,2.7,32.5
915,18925,Kevin King,GB,CB,10,0,0,0,0,0,0,0,0,0,1,0,0,3.2,32.5
915,16451,Eric Ebron,PIT,TE,8,0,0,0,1,1,12,84,1,0,0,0,0,4.1,32.5
918,21005,Parris Campbell,IND,WR,6,0,0,0,0,0,10,162,1,0,0,0,0,5.4,32.2
919,22844,Talanoa Hufanga,SF,S,15,0,0,0,0,0,0,0,0,0,0,0,0,2.1,32
919,15375,Mike Purcell,DEN,DL,13,0,0,0,0,0,0,0,0,0,0,0,1,2.5,32
919,22046,A.J. Green,CLE,CB,12,0,0,0,0,0,0,0,0,0,1,0,2,2.7,32
922,19887,Nathan Shepherd,NYJ,DL,17,0,0,0,0,0,0,0,0,0,0,0,0,1.9,31.7
923,20642,Dallin Leavitt,LV,S,16,0,0,0,6,0,0,0,0,0,0,0,1,2,31.6
924,22104,Casey Toohill,WAS,DE,16,0,0,0,0,0,0,0,0,1,0,0,0,2,31.5
924,20245,Chris Board,BAL,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,2,31.5
926,19929,Marquis Haynes Sr.,CAR,DE,17,0,0,0,0,0,0,0,0,3,0,0,0,1.8,31.4
927,17264,Efe Obada,BUF,DE,10,0,0,0,0,0,0,0,0,3.5,0,0,0,3.1,31.2
927,16056,James White,NE,RB,3,0,0,0,38,1,12,94,0,0,0,0,0,10.4,31.2
929,21893,Kenny Willekes,MIN,DE,6,0,0,0,0,0,0,0,0,2.5,0,0,0,5.2,31.15
930,22050,Darnay Holmes,NYG,CB,11,0,0,0,0,0,0,0,0,0,1,0,0,2.8,31
931,18012,Jordan Jenkins,HOU,DE,11,0,0,0,0,0,0,0,0,2.5,0,0,0,2.8,30.9
931,15201,Mike Glennon,NYG,QB,6,790,4,10,33,1,0,0,0,0,0,0,0,5.2,30.9
933,20679,KhaDarel Hodge,DET,WR,16,0,0,0,0,0,13,157,0,0,0,0,0,1.9,30.7
934,15814,Benson Mayowa,SEA,DE,15,0,0,0,0,0,0,0,0,1,0,0,0,2,30.5
934,22740,Andre Cisco,JAX,S,17,0,0,0,0,0,0,0,0,0,0,2,0,1.8,30.5
934,21999,Akeem Davis-Gaither,CIN,LB,9,0,0,0,0,0,0,0,0,0,0,1,0,3.4,30.5
934,22000,Justin Strnad,DEN,ILB,16,0,0,0,0,0,0,0,0,0,0,0,0,1.9,30.5
938,14048,Malik Jackson,CLE,DT,16,0,0,0,0,0,0,0,0,0.5,0,0,0,1.9,30.4
939,21306,Del'Shawn Phillips,NYJ,LB,17,0,0,0,0,0,0,0,0,1,0,0,1,1.8,30.3
940,15228,Alex Okafor,KC,DE,17,0,0,0,0,0,0,0,0,1.5,0,1,0,1.8,30.15
941,19846,Taven Bryan,JAX,DT,15,0,0,0,0,0,0,0,0,2,0,0,0,2,30.1
942,16929,David Mayo,WAS,LB,16,0,0,0,0,0,0,0,0,0,0,0,1,1.9,30
942,21141,Michael Dogbe,ARI,DE,16,0,0,0,0,0,0,0,0,1,0,0,1,1.9,30
942,21036,Kris Boyd,MIN,CB,15,0,0,0,0,0,0,0,0,0,0,0,2,2,30
942,16970,Christian Ringo,NO,DT,14,0,0,0,0,0,0,0,0,0,0,1,1,2.1,30
946,20724,Sam Eguavoen,MIA,LB,17,0,0,0,0,0,0,0,0,0.5,0,0,1,1.8,29.95
947,18038,Hassan Ridgeway,PHI,DL,17,0,0,0,0,0,0,0,0,2,0,1,0,1.8,29.9
947,16855,Ty Montgomery,NO,WR,14,0,0,0,44,0,16,95,0,0,0,0,0,2.1,29.9
949,15090,Johnathan Hankins,LV,DT,14,0,0,0,0,0,0,0,0,0,0,0,0,2.1,29.5
949,18577,Dont'e Deayon,LAR,CB,10,0,0,0,0,0,0,0,0,0,0,0,0,3,29.5
951,19878,Tyquan Lewis,IND,DE,8,0,0,0,0,0,0,0,0,2.5,1,0,0,3.7,29.35
952,21889,Josh Uche,NE,LB,12,0,0,0,0,0,0,0,0,3,0,0,1,2.4,29.3
952,18951,Jordan Willis,SF,DL,10,0,0,0,0,0,0,0,0,3,0,1,0,2.9,29.3
954,18576,Andrew Adams,TB,SS,14,0,0,0,0,0,0,0,0,0,1,0,0,2.1,29
954,22782,Ambry Thomas,SF,CB,12,0,0,0,0,0,0,0,0,0,1,0,0,2.4,29
956,22918,Boogie Basham,BUF,DE,8,0,0,0,0,0,0,0,0,2.5,0,0,0,3.6,28.9
956,14974,Nick Williams,DET,DL,17,0,0,0,0,0,0,0,0,0.5,0,0,0,1.7,28.9
956,20808,Justin Hollins,LAR,OLB,8,0,0,0,0,0,0,0,0,2,0,1,0,3.6,28.9
956,18135,Kevon Seymour,BAL,CB,9,0,0,0,0,0,0,0,0,1,0,0,0,3.2,28.9
956,19548,Corey Clement,DAL,RB,17,0,0,0,140,0,6,29,1,0,0,0,0,1.7,28.9
961,15694,Case Keenum,CLE,QB,7,462,3,1,22,0,0,0,0,0,0,0,0,4.1,28.68
962,22595,Ihmir Smith-Marsette,MIN,WR,8,0,0,0,0,0,5,116,2,0,0,0,0,3.6,28.6
963,21933,Jaylinn Hawkins,ATL,S,14,0,0,0,0,0,0,0,0,0,2,0,0,2,28.5
963,22855,Monty Rice,TEN,LB,10,0,0,0,0,0,0,0,0,0,0,0,0,2.8,28.5
963,20664,Josh Woods,DET,LB,13,0,0,0,0,0,0,0,0,0,0,0,0,2.2,28.5
966,22872,Amen Ogbongbemiga,LAC,LB,15,0,0,0,0,0,0,0,0,1,0,0,0,1.9,28.4
966,20792,N'Keal Harry,NE,WR,12,0,0,0,0,0,12,184,0,0,0,0,0,2.4,28.4
968,15188,Star Lotulelei,BUF,DT,11,0,0,0,0,0,0,0,0,3,0,0,0,2.6,28.3
968,19275,Adam Butler,MIA,DT,17,0,0,0,0,0,0,0,0,2,0,0,0,1.7,28.3
968,21801,Trey Sermon,SF,RB,9,0,0,0,167,1,3,26,0,0,0,0,0,3.1,28.3
968,18019,Nick Vannett,NO,TE,7,0,0,0,0,0,9,133,1,0,0,0,0,4,28.3
968,22569,Dee Eskridge,SEA,WR,10,0,0,0,59,0,10,64,1,0,0,0,0,2.8,28.3
973,20028,Tremon Smith,HOU,DB,17,0,0,0,7,0,0,0,0,0,0,0,1,1.7,28.2
974,22686,Dyami Brown,WAS,WR,15,0,0,0,-4,0,12,165,0,0,0,0,0,1.9,28.1
975,20717,Tristan Vizcaino,LAC,K,6,0,0,0,0,0,0,0,0,0,0,0,0,4.7,28
975,22141,Chris Claybrooks,JAX,CB,16,0,0,0,0,0,0,0,0,0,0,0,1,1.8,28
975,21907,Zack Baun,NO,LB,17,0,0,0,0,0,0,0,0,0,0,0,0,1.6,28
975,16515,Shamar Stephen,DEN,DT,17,0,0,0,0,0,0,0,0,0,0,0,0,1.6,28
975,17953,Artie Burns,CHI,CB,11,0,0,0,0,0,0,0,0,0,0,0,0,2.5,28
975,21773,Eno Benjamin,ARI,RB,9,0,0,0,118,1,6,42,0,0,0,0,0,3.1,28
981,21881,A.J. Epenesa,BUF,DE,14,0,0,0,0,0,0,0,0,1.5,0,0,0,2,27.3
982,21906,Jonathan Garvin,GB,LB,16,0,0,0,0,0,0,0,0,1.5,0,0,0,1.7,27.25
983,21985,Kenneth Murray Jr.,LAC,LB,11,0,0,0,0,0,0,0,0,0,0,0,0,2.5,27
983,22787,Benjamin St-Juste,WAS,CB,9,0,0,0,0,0,0,0,0,0,0,0,0,3,27
985,20191,Godwin Igwebuike,DET,RB,17,0,0,0,118,1,7,60,0,0,0,0,0,1.6,26.8
986,4807,Adrian Peterson,SEA,RB,4,0,0,0,98,2,4,8,0,0,0,0,0,6.6,26.6
987,16312,T.J. Carrie,IND,CB,11,0,0,0,0,0,0,0,0,0,0,0,1,2.4,26.5
987,22135,Bravvion Roy,CAR,DT,17,0,0,0,0,0,0,0,0,0,0,0,0,1.6,26.5
987,20778,Dre Greenlaw,SF,LB,3,0,0,0,0,0,0,0,0,0,1,0,0,8.8,26.5
987,20085,Dennis Gardeck,ARI,OLB,14,0,0,0,0,0,0,0,0,0,0,0,1,1.9,26.5
987,20611,Jeremy Reaves,WAS,S,5,0,0,0,0,0,0,0,0,0,0,0,0,5.3,26.5
992,20288,Tyler Lancaster,GB,DL,16,0,0,0,0,0,0,0,0,0,0,0,0,1.6,26
993,22555,Jermar Jefferson,DET,RB,7,0,0,0,74,2,4,23,0,0,0,0,0,3.7,25.7
994,22925,Avery Williams,ATL,RB,15,0,0,0,0,0,0,0,0,0,0,1,0,1.7,25.5
994,19963,Siran Neal,BUF,CB,17,0,0,0,0,0,0,0,0,0,0,1,1,1.5,25.5
994,20887,Trayvon Mullen,LV,CB,5,0,0,0,0,0,0,0,0,0,1,0,0,5.1,25.5
997,19854,Dante Pettis,NYG,WR,3,16,0,0,0,0,10,87,1,0,0,0,0,8.4,25.34
998,21538,C.J. Moore,DET,S,17,0,0,0,28,0,0,0,0,0,1,0,0,1.5,25.3
999,21123,Donovan Wilson,DAL,S,9,0,0,0,0,0,0,0,0,0,0,0,0,2.8,25
999,19832,Bradley Chubb,DEN,OLB,7,0,0,0,0,0,0,0,0,0,1,0,0,3.6,25
999,21913,Joe Bachie,CIN,LB,9,0,0,0,0,0,0,0,0,0,0,0,0,2.8,25
999,22854,Aaron Robinson,NYG,CB,9,0,0,0,0,0,0,0,0,0,0,0,0,2.8,25
1003,21873,Derrek Tuszka,PIT,LB,15,0,0,0,0,0,0,0,0,2,0,1,0,1.7,24.8
1003,18209,Marcus Johnson,TEN,WR,7,0,0,0,-2,0,9,160,0,0,0,0,0,3.5,24.8
1005,20819,Alec Ingold,LV,FB,9,0,0,0,1,0,10,85,1,0,0,0,0,2.7,24.6
1006,16773,Danny Shelton,NYG,NT,13,0,0,0,0,0,0,0,0,0.5,0,0,0,1.9,24.55
1007,22920,Isaiahh Loudermilk,PIT,DE,15,0,0,0,0,0,0,0,0,1,0,0,0,1.6,24.5
1007,22377,Bryce Huff,NYJ,DL,9,0,0,0,0,0,0,0,0,2,0,0,0,2.7,24.5
1007,18040,Juston Burris,CAR,S,10,0,0,0,0,0,0,0,0,0,1,0,0,2.4,24.5
1007,22226,Sam Franklin Jr.,CAR,S,16,0,0,0,0,0,0,0,0,0,0,0,0,1.5,24.5
1007,13761,Stephon Gilmore,CAR,CB,8,0,0,0,0,0,0,0,0,0,2,0,0,3.1,24.5
1012,20283,Tim Boyle,DET,QB,5,526,3,6,13,0,0,0,0,0,0,0,0,4.9,24.34
1013,22590,Ben Skowronek,LAR,WR,14,0,0,0,0,0,11,133,0,0,0,0,0,1.7,24.3
1014,22059,Jordan Elliott,CLE,DT,16,0,0,0,0,0,0,0,0,0.5,0,0,0,1.5,24.2
1015,22761,Garret Wallow,HOU,LB,17,0,0,0,0,0,0,0,0,1,0,0,0,1.4,24.1
1015,21979,Jacob Phillips,CLE,LB,4,0,0,0,0,0,0,0,0,1,0,0,0,6,24.1
1017,19461,Cooper Rush,DAL,QB,5,422,3,1,-8,0,0,0,0,0,0,0,0,4.8,24.08
1018,11437,Corey Peters,ARI,DT,14,0,0,0,0,0,0,0,0,0,0,0,1,1.7,24
1018,21974,Shaquille Quarterman,JAX,LB,17,0,0,0,0,0,0,0,0,0,0,0,0,1.4,24
